"","read","size","intended_classize","observed_classize","math","degree","income","read.home","internet","likes.math","likes.sci","likes.read"
"300",67.0454559326172,41,20.5,20,98.5065553802997,TRUE,2,TRUE,TRUE,2,2,3
"301",84.5699996948242,41,20.5,21,92.0620418852195,TRUE,1,TRUE,TRUE,4,5,5
"302",89.2699966430664,41,20.5,41,85.6179642956704,FALSE,1,FALSE,FALSE,1,4,6
"303",78.7200012207031,41,20.5,41,12.9604380810633,TRUE,2,TRUE,FALSE,3,6,4
"304",70.6999969482422,41,20.5,21,61.5404695738107,FALSE,1,TRUE,FALSE,1,3,4
"305",79.1800003051758,41,20.5,21,69.3013314623386,FALSE,1,FALSE,TRUE,2,5,5
"306",73.2900009155273,41,20.5,21,7.49511211179197,TRUE,2,FALSE,TRUE,6,4,2
"307",73.1100006103516,41,20.5,27,69.8997555300593,FALSE,3,FALSE,FALSE,3,2,5
"308",83.6100006103516,41,20.5,20,52.8064919635653,TRUE,3,FALSE,FALSE,2,5,4
"309",79.4700012207031,41,20.5,20,95.9441928891465,TRUE,1,TRUE,TRUE,7,3,1
"310",68.8499984741211,41,20.5,20,37.0644979178905,TRUE,3,TRUE,TRUE,2,6,5
"311",69.0500030517578,41,20.5,21,8.66788735147566,TRUE,2,FALSE,TRUE,5,2,1
"312",79.8300018310547,41,20.5,21,97.5760490633547,TRUE,2,TRUE,FALSE,5,4,2
"313",60.6699981689453,41,20.5,27,67.2044458799064,FALSE,2,FALSE,TRUE,3,3,7
"314",75.4300003051758,41,20.5,21,8.9126872131601,TRUE,3,FALSE,TRUE,2,6,5
"315",72.1520004272461,41,20.5,20,61.5169118158519,TRUE,3,FALSE,TRUE,1,5,1
"316",58.060001373291,41,20.5,18,7.74019155651331,FALSE,2,FALSE,FALSE,6,6,1
"317",82.0500030517578,41,20.5,21,58.1330110086128,FALSE,2,FALSE,FALSE,4,2,6
"318",85,41,20.5,20,56.7795804236084,TRUE,2,TRUE,FALSE,6,1,6
"319",70.1500015258789,41,20.5,20,38.9835956972092,FALSE,1,FALSE,TRUE,7,1,1
"320",77.8199996948242,41,20.5,23,59.5229471800849,TRUE,2,FALSE,FALSE,6,6,6
"321",62.2200012207031,41,20.5,20,67.104872642085,FALSE,1,FALSE,TRUE,5,3,5
"322",71.8399963378906,41,20.5,21,29.4383255997673,TRUE,2,TRUE,TRUE,2,7,5
"323",82.9199981689453,41,20.5,27,79.0557073196396,FALSE,2,FALSE,FALSE,4,2,2
"324",79.0979995727539,42,21,20,17.5538897514343,TRUE,2,TRUE,TRUE,3,4,7
"325",82,42,21,20,75.666902330704,FALSE,2,FALSE,FALSE,5,2,2
"326",63.8421058654785,42,21,20,60.298874322325,FALSE,1,FALSE,FALSE,1,5,6
"327",78.3000030517578,42,21,22,54.7034530434757,FALSE,1,TRUE,FALSE,5,4,7
"328",66.7600021362305,42,21,21,18.8476920127869,FALSE,2,TRUE,TRUE,6,5,2
"329",74.5699996948242,42,21,23,28.2786531141028,FALSE,3,TRUE,FALSE,4,2,5
"330",68,42,21,22,15.4413173673674,FALSE,3,TRUE,TRUE,2,4,7
"331",76.7799987792969,42,21,22,93.218027963303,FALSE,2,TRUE,TRUE,6,3,7
"332",64.1500015258789,42,21,22,54.2981320992112,TRUE,2,TRUE,FALSE,4,5,5
"333",71.5299987792969,42,21,32,25.4638793179765,TRUE,3,FALSE,FALSE,6,5,5
"334",75.7600021362305,42,21,22,55.4309467319399,FALSE,2,TRUE,FALSE,2,2,2
"335",52.7200012207031,42,21,20,51.786494301632,FALSE,1,TRUE,FALSE,3,5,2
"336",69.629997253418,42,21,20,34.2162113171071,TRUE,1,FALSE,TRUE,1,2,3
"337",69.2799987792969,42,21,22,85.6634994503111,FALSE,2,TRUE,TRUE,6,4,7
"338",64.7200012207031,42,21,33,28.901590150781,FALSE,1,FALSE,FALSE,4,4,6
"339",69.0599975585938,42,21,19,1.33540981914848,TRUE,3,TRUE,TRUE,4,6,6
"340",65.5999984741211,42,21,27,64.0169949503615,TRUE,2,TRUE,FALSE,2,4,5
"341",68.7900009155273,42,21,21,49.2005963111296,FALSE,3,TRUE,FALSE,2,7,1
"342",44.4500007629395,42,21,21,73.1908084126189,TRUE,1,TRUE,TRUE,7,4,5
"343",70.6100006103516,42,21,28,78.08167419862,TRUE,2,TRUE,FALSE,2,2,3
"344",58.0299987792969,42,21,44,22.1169056370854,FALSE,1,TRUE,TRUE,6,2,6
"345",46.2400016784668,42,21,21,30.8122553629801,FALSE,1,TRUE,FALSE,4,2,1
"346",71,42,21,20,75.1694457838312,FALSE,3,TRUE,TRUE,3,3,4
"347",65.9100036621094,42,21,22,51.4583600685,FALSE,2,FALSE,FALSE,4,3,4
"348",73.0599975585938,42,21,21,41.3018507650122,TRUE,2,TRUE,FALSE,2,3,2
"349",71.2470016479492,43,21.5,22,64.1628057695925,FALSE,2,FALSE,TRUE,5,3,5
"350",72.3899993896484,43,21.5,21,63.293412188068,TRUE,1,TRUE,TRUE,2,7,4
"351",79.9000015258789,43,21.5,21,43.3543428778648,FALSE,2,FALSE,TRUE,7,3,6
"352",64.2600021362305,43,21.5,34,87.6264377729967,FALSE,3,TRUE,TRUE,7,7,6
"353",76.6500015258789,43,21.5,22,44.5995234884322,TRUE,2,TRUE,TRUE,7,5,4
"354",66.2352905273438,43,21.5,21,75.910327793099,FALSE,3,FALSE,FALSE,4,3,4
"355",77.4199981689453,43,21.5,21,39.3116425722837,FALSE,2,TRUE,TRUE,3,5,6
"356",77,43,21.5,24,18.9211650751531,FALSE,1,FALSE,FALSE,4,5,4
"357",79.8399963378906,43,21.5,22,21.0189980687574,TRUE,1,TRUE,FALSE,4,5,5
"358",84.5599975585938,43,21.5,21,48.5780887072906,TRUE,3,FALSE,TRUE,6,7,7
"359",89.6100006103516,43,21.5,22,14.5930367521942,TRUE,3,TRUE,FALSE,1,6,7
"360",86.2900009155273,43,21.5,21,64.9257817072794,FALSE,3,FALSE,FALSE,3,7,6
"361",80.4300003051758,43,21.5,22,12.2483007842675,FALSE,3,TRUE,FALSE,5,5,3
"362",70.7399978637695,43,21.5,21,5.25231077335775,TRUE,2,FALSE,FALSE,4,5,6
"363",85.8099975585938,43,21.5,20,21.7507512308657,TRUE,2,FALSE,FALSE,1,1,5
"364",67.6500015258789,43,21.5,22,41.7499097529799,FALSE,3,TRUE,FALSE,6,6,3
"365",78.5800018310547,43,21.5,22,98.0074892053381,FALSE,1,FALSE,TRUE,5,5,2
"366",80.6900024414062,43,21.5,21,51.1984953889623,TRUE,2,FALSE,FALSE,4,6,1
"367",61.7000007629395,43,21.5,22,90.8405233640224,TRUE,1,FALSE,FALSE,2,7,4
"368",88.379997253418,43,21.5,23,10.4409698164091,FALSE,2,TRUE,TRUE,2,6,2
"369",81.4400024414062,43,21.5,22,71.6509607154876,TRUE,2,FALSE,FALSE,5,4,2
"370",74.0022201538086,43,21.5,21,5.80467721447349,TRUE,1,FALSE,TRUE,2,2,2
"371",78.0599975585938,43,21.5,22,10.7579531846568,TRUE,1,TRUE,FALSE,7,5,4
"372",79.3499984741211,43,21.5,21,95.1454530004412,TRUE,3,FALSE,TRUE,2,4,2
"373",72.2399978637695,44,22,20,55.2299249684438,TRUE,2,FALSE,TRUE,7,6,5
"374",75.3519973754883,44,22,22,47.5979874376208,FALSE,2,FALSE,TRUE,2,5,2
"375",80.5699996948242,44,22,22,17.406977340579,FALSE,2,FALSE,FALSE,3,5,4
"376",80.3199996948242,44,22,22,39.9045816855505,TRUE,3,FALSE,FALSE,4,3,5
"377",71.6861572265625,44,22,24,51.5305719105527,FALSE,2,TRUE,FALSE,2,3,6
"378",60.9500007629395,44,22,23,90.9285232424736,FALSE,1,TRUE,TRUE,5,6,2
"379",58.810001373291,44,22,22,52.521332167089,TRUE,3,FALSE,TRUE,5,4,4
"380",71.8000030517578,44,22,36,96.8600403517485,TRUE,3,FALSE,FALSE,5,2,6
"381",81.7399978637695,44,22,23,63.0623668665066,TRUE,3,FALSE,TRUE,6,3,6
"382",75.9990463256836,44,22,21,25.6713596871123,FALSE,3,TRUE,FALSE,2,1,3
"383",59.3300018310547,44,22,21,54.8086279537529,TRUE,2,TRUE,FALSE,5,4,3
"384",75.7600021362305,44,22,24,66.3070240756497,TRUE,2,FALSE,TRUE,7,6,2
"385",69.4499969482422,44,22,20,59.2432904057205,TRUE,2,TRUE,FALSE,4,4,4
"386",64.2900009155273,44,22,20,28.1195702264085,FALSE,1,TRUE,FALSE,4,4,4
"387",75.1900024414062,44,22,31,91.2749647628516,FALSE,1,TRUE,FALSE,2,3,6
"388",69.6500015258789,44,22,24,78.9369091158733,TRUE,2,FALSE,TRUE,4,3,6
"389",83.6100006103516,44,22,40,88.2505177753046,TRUE,2,FALSE,TRUE,5,1,5
"390",62.4300003051758,45,22.5,21,95.8945292048156,FALSE,1,TRUE,TRUE,6,4,7
"391",77.8600006103516,45,22.5,23,41.2845228798687,FALSE,2,FALSE,TRUE,7,6,2
"392",69.5199966430664,45,22.5,27,70.4683657269925,TRUE,3,TRUE,FALSE,2,5,5
"393",81.5500030517578,45,22.5,22,77.2703513735905,FALSE,2,TRUE,FALSE,3,4,7
"394",83,45,22.5,24,73.1631034985185,FALSE,2,FALSE,TRUE,2,2,7
"395",61.8300018310547,45,22.5,24,33.1027015345171,FALSE,2,FALSE,TRUE,7,5,2
"396",67.7699966430664,45,22.5,23,1.84664723929018,FALSE,2,TRUE,TRUE,2,4,6
"397",85.0899963378906,45,22.5,23,26.4632166130468,FALSE,2,FALSE,FALSE,2,4,5
"398",80.620002746582,45,22.5,22,96.2792961159721,FALSE,1,FALSE,TRUE,3,7,5
"399",82.1600036621094,45,22.5,21,87.6662759110332,TRUE,3,FALSE,FALSE,3,2,6
"400",80.379997253418,45,22.5,22,93.7094650929794,TRUE,2,FALSE,TRUE,7,6,1
"401",82.3600006103516,45,22.5,22,84.5752146095037,TRUE,3,FALSE,FALSE,3,7,5
"402",83.6699981689453,45,22.5,22,83.7175334338099,TRUE,2,TRUE,TRUE,3,6,5
"403",71,45,22.5,22,22.1463885856792,TRUE,2,TRUE,FALSE,6,4,5
"404",78.25,45,22.5,23,7.35218960326165,TRUE,1,TRUE,FALSE,5,3,5
"405",90.4300003051758,45,22.5,23,31.4763109432533,FALSE,2,TRUE,FALSE,4,2,5
"406",61.3800010681152,45,22.5,22,41.8716458370909,FALSE,1,FALSE,TRUE,4,5,7
"407",85.5,45,22.5,23,78.9307212689891,FALSE,3,FALSE,TRUE,2,1,2
"408",76.620002746582,45,22.5,23,2.12281632702798,TRUE,3,TRUE,FALSE,3,5,3
"409",74.9020004272461,46,23,25,69.414571323432,FALSE,3,TRUE,FALSE,2,2,1
"410",76.8899993896484,46,23,23,9.5518026035279,FALSE,2,FALSE,TRUE,6,4,4
"411",79.3899993896484,46,23,23,4.16768589057028,FALSE,1,TRUE,TRUE,3,7,7
"412",79.7699966430664,46,23,23,9.53733969945461,FALSE,3,FALSE,FALSE,2,5,4
"413",82.7633361816406,46,23,23,4.00275755673647,FALSE,2,FALSE,FALSE,2,5,7
"414",75.8600006103516,46,23,23,90.326918871142,FALSE,2,FALSE,TRUE,2,2,3
"415",54.6500015258789,46,23,23,41.5020409738645,TRUE,2,FALSE,FALSE,1,7,4
"416",81.8600006103516,46,23,22,50.7948165992275,TRUE,2,FALSE,TRUE,3,7,6
"417",79.2399978637695,46,23,23,4.27861185744405,FALSE,2,TRUE,TRUE,6,6,1
"418",68.0999984741211,46,23,22,34.1922404710203,FALSE,1,TRUE,TRUE,2,6,2
"419",63.997501373291,46,23,24,73.079133220017,FALSE,1,FALSE,FALSE,5,3,6
"420",61.6399993896484,46,23,16,18.0311975535005,FALSE,2,FALSE,FALSE,5,1,6
"421",73.75,46,23,30,22.1401492599398,TRUE,3,TRUE,TRUE,3,7,2
"422",62,46,23,24,96.5245649684221,FALSE,2,TRUE,TRUE,3,3,5
"423",84.3300018310547,46,23,24,24.9012845568359,FALSE,3,TRUE,FALSE,2,3,6
"424",65.6900024414062,46,23,16,63.6842312989756,FALSE,2,FALSE,FALSE,6,4,6
"425",68.6699981689453,46,23,22,93.6011537676677,TRUE,3,TRUE,TRUE,4,5,2
"426",53.189998626709,46,23,23,88.2533208001405,TRUE,1,FALSE,FALSE,2,3,2
"427",59.5900001525879,46,23,21,70.2213064301759,FALSE,3,TRUE,TRUE,7,3,3
"428",59.8800010681152,46,23,21,71.2290283292532,FALSE,2,TRUE,TRUE,6,5,7
"429",84.4300003051758,47,23.5,24,77.9477072646841,TRUE,2,FALSE,TRUE,4,2,6
"430",80.2399978637695,47,23.5,21,99.7494631679729,FALSE,3,TRUE,FALSE,2,4,7
"431",79.9000015258789,47,23.5,25,52.097478415817,TRUE,1,FALSE,FALSE,7,1,2
"432",71.6100006103516,47,23.5,22,15.5885500367731,FALSE,1,FALSE,FALSE,3,5,5
"433",79.5,47,23.5,24,80.007337895222,FALSE,1,FALSE,FALSE,3,6,4
"434",83.9100036621094,47,23.5,23,79.4239248381928,FALSE,1,TRUE,TRUE,2,4,5
"435",82.8600006103516,47,23.5,25,75.4529655212536,TRUE,2,TRUE,TRUE,6,5,4
"436",67,47,23.5,36,85.4712804080918,FALSE,3,FALSE,FALSE,3,4,5
"437",68.4100036621094,47,23.5,21,67.2417253023013,FALSE,2,FALSE,FALSE,3,2,2
"438",80.0999984741211,47,23.5,22,41.4774743141606,FALSE,2,TRUE,TRUE,3,3,3
"439",81.5,47,23.5,24,4.64670197106898,FALSE,2,FALSE,TRUE,3,7,3
"440",46.7700004577637,47,23.5,19,40.671378839761,TRUE,3,FALSE,FALSE,3,2,5
"441",78.5400009155273,47,23.5,26,43.6629647389054,TRUE,1,FALSE,TRUE,5,3,1
"442",66.4300003051758,47,23.5,25,0.822312850505114,FALSE,2,TRUE,TRUE,3,6,5
"443",70.5,47,23.5,25,66.7090653674677,FALSE,1,TRUE,FALSE,2,6,3
"444",78,47,23.5,23,1.19915951509029,FALSE,2,FALSE,FALSE,3,6,1
"445",72.1999969482422,47,23.5,24,16.5471601299942,TRUE,2,TRUE,TRUE,2,2,3
"446",65.8600006103516,47,23.5,22,65.300857136026,FALSE,3,FALSE,FALSE,7,2,1
"447",66.4800033569336,47,23.5,22,82.7761374646798,FALSE,3,FALSE,FALSE,5,2,3
"448",75.0400009155273,47,23.5,37,63.0812815157697,TRUE,1,TRUE,FALSE,2,5,2
"449",67.5800018310547,47,23.5,24,5.47578521072865,TRUE,2,TRUE,TRUE,5,6,6
"450",80.5199966430664,47,23.5,23,58.5992310894653,FALSE,1,FALSE,FALSE,6,4,7
"451",83.6500015258789,47,23.5,22,10.9610156621784,FALSE,3,TRUE,FALSE,5,5,4
"452",70.7936859130859,47,23.5,23,79.7213213285431,FALSE,2,TRUE,TRUE,3,3,4
"453",66.5899963378906,47,23.5,23,34.0480633545667,FALSE,1,TRUE,FALSE,4,5,4
"454",54,47,23.5,19,86.6360723972321,FALSE,3,TRUE,FALSE,6,3,3
"455",73.4100036621094,47,23.5,27,75.0610601855442,TRUE,3,TRUE,FALSE,3,7,6
"456",69.1800003051758,47,23.5,25,74.6617478085682,FALSE,2,TRUE,FALSE,3,4,4
"457",67.3499984741211,47,23.5,26,44.7200185153633,FALSE,2,TRUE,FALSE,4,3,3
"458",77.1999969482422,47,23.5,23,40.862484369427,FALSE,2,FALSE,FALSE,5,6,3
"459",58.7099990844727,48,24,27,72.1479932777584,FALSE,2,TRUE,FALSE,3,1,6
"460",84.7099990844727,48,24,25,47.8833997389302,TRUE,2,TRUE,FALSE,3,6,3
"461",77.629997253418,48,24,25,5.27179758064449,FALSE,1,FALSE,TRUE,2,1,2
"462",78.5699996948242,48,24,23,70.7681237021461,FALSE,2,TRUE,TRUE,2,4,4
"463",76.7699966430664,48,24,21,38.0698893452063,TRUE,2,TRUE,TRUE,4,5,2
"464",67.3300018310547,48,24,24,9.35490264091641,TRUE,2,FALSE,FALSE,5,3,4
"465",83.3099975585938,48,24,21,9.06928342301399,TRUE,1,TRUE,TRUE,5,1,1
"466",76.5,48,24,27,97.0325126778334,TRUE,1,TRUE,TRUE,2,7,5
"467",75,48,24,24,15.363075886853,FALSE,2,FALSE,TRUE,2,2,2
"468",81.0999984741211,48,24,23,84.8208430455998,TRUE,3,FALSE,TRUE,6,4,5
"469",64.9095687866211,48,24,23,26.5782739501446,FALSE,2,TRUE,TRUE,1,1,2
"470",80.9599990844727,48,24,23,72.7227188181132,TRUE,2,TRUE,TRUE,3,3,5
"471",86.4300003051758,48,24,27,16.1925152176991,FALSE,2,FALSE,FALSE,6,7,5
"472",85.3663177490234,48,24,23,3.60658345744014,FALSE,2,TRUE,FALSE,6,2,6
"473",64.8300018310547,48,24,21,4.51813226100057,FALSE,2,FALSE,TRUE,5,1,4
"474",66.6999969482422,48,24,35,98.789818957448,TRUE,2,FALSE,FALSE,2,6,2
"475",65.4300003051758,48,24,24,17.0381851959974,TRUE,2,FALSE,FALSE,3,7,6
"476",68,48,24,23,74.8992967186496,TRUE,3,FALSE,FALSE,5,4,5
"477",57.1704177856445,48,24,21,76.1828514514491,FALSE,3,FALSE,TRUE,2,6,3
"478",73.1699981689453,48,24,27,34.7484763711691,FALSE,2,FALSE,TRUE,5,6,3
"479",70.0400009155273,48,24,25,56.6748272860423,FALSE,3,FALSE,FALSE,5,1,2
"480",66.8499984741211,48,24,24,73.2491269474849,TRUE,2,FALSE,FALSE,7,6,4
"481",79,48,24,36,53.2850176794454,FALSE,2,FALSE,FALSE,6,4,5
"482",73.3300018310547,48,24,22,2.59697353467345,FALSE,1,FALSE,TRUE,2,3,4
"483",79.0400009155273,48,24,26,47.5724904099479,TRUE,2,TRUE,TRUE,4,3,2
"484",67.1399993896484,48,24,25,41.8640536488965,FALSE,3,TRUE,FALSE,7,7,3
"485",67.1699981689453,49,24.5,27,89.5166601985693,TRUE,1,TRUE,FALSE,6,1,6
"486",70.7900009155273,49,24.5,23,12.9375271731988,TRUE,2,FALSE,FALSE,2,6,3
"487",71.9599990844727,49,24.5,21,75.0016657169908,FALSE,2,FALSE,FALSE,5,4,5
"488",78.9599990844727,49,24.5,27,62.1295091696084,FALSE,2,TRUE,FALSE,7,2,6
"489",76.1800003051758,49,24.5,38,7.98125711735338,FALSE,2,FALSE,TRUE,1,3,3
"490",79.3000030517578,49,24.5,25,68.4136005584151,TRUE,3,TRUE,FALSE,6,2,4
"491",77.2600021362305,49,24.5,24,93.2789362268522,FALSE,3,FALSE,TRUE,2,2,6
"492",75,49,24.5,19,44.6519093122333,FALSE,3,TRUE,TRUE,7,1,4
"493",79.4800033569336,49,24.5,25,68.0170077597722,FALSE,2,TRUE,FALSE,3,7,7
"494",76.6500015258789,49,24.5,24,63.7567772995681,TRUE,2,TRUE,TRUE,5,3,5
"495",76.129997253418,49,24.5,26,25.064781610854,TRUE,2,TRUE,FALSE,5,3,1
"496",71.4382629394531,49,24.5,26,28.2879913924262,TRUE,2,TRUE,FALSE,1,2,2
"497",71.8308334350586,49,24.5,25,27.3470712825656,TRUE,1,TRUE,TRUE,6,4,4
"498",62.3600006103516,49,24.5,23,59.0017850976437,FALSE,1,FALSE,FALSE,6,6,4
"499",87.870002746582,49,24.5,24,1.57180756796151,FALSE,2,FALSE,FALSE,2,2,4
"500",73.4400024414062,49,24.5,21,2.39741778932512,TRUE,2,FALSE,TRUE,2,7,4
"501",77.3000030517578,49,24.5,29,20.4364925157279,TRUE,2,TRUE,TRUE,6,6,7
"502",83.3600006103516,49,24.5,22,40.2437804965302,TRUE,1,FALSE,FALSE,7,7,6
"503",64.6999969482422,49,24.5,28,82.6853371225297,FALSE,2,TRUE,FALSE,7,1,2
"504",74.2200012207031,49,24.5,24,11.8924133945256,FALSE,3,TRUE,FALSE,7,7,4
"505",74.5599975585938,50,25,25,54.8458190867677,TRUE,3,TRUE,TRUE,6,1,6
"506",67.6399993896484,50,25,24,40.5307519715279,TRUE,2,FALSE,FALSE,4,5,5
"507",64.7083358764648,50,25,25,2.31240217108279,TRUE,2,FALSE,FALSE,3,3,5
"508",79.4199981689453,50,25,28,35.8272118028253,FALSE,2,TRUE,FALSE,2,5,3
"509",77.9499969482422,50,25,24,69.5385510567576,TRUE,2,FALSE,TRUE,4,2,4
"510",77.0400009155273,50,25,25,22.6415790617466,FALSE,2,FALSE,FALSE,5,2,3
"511",80.7799987792969,50,25,26,88.4369899751619,FALSE,2,FALSE,TRUE,3,5,5
"512",74.1699981689453,50,25,24,7.85881809424609,TRUE,1,FALSE,FALSE,3,4,3
"513",81.9599990844727,50,25,27,66.0982050467283,TRUE,2,FALSE,TRUE,5,3,5
"514",84.1999969482422,50,25,25,34.4356194371358,TRUE,2,TRUE,TRUE,5,7,4
"515",76.379997253418,50,25,27,64.1645557945594,FALSE,2,FALSE,FALSE,3,3,3
"516",78.0899963378906,50,25,22,40.5108833685517,TRUE,2,TRUE,FALSE,3,3,6
"517",84.1304321289062,50,25,23,70.8087284350768,TRUE,2,TRUE,FALSE,6,3,2
"518",85.1800003051758,50,25,25,95.2043345896527,FALSE,3,TRUE,TRUE,6,4,3
"519",79.7699966430664,50,25,23,95.6133730243891,TRUE,2,FALSE,TRUE,3,2,4
"520",70.2099990844727,50,25,24,16.800380172208,FALSE,2,FALSE,FALSE,3,4,4
"521",75.4074096679688,50,25,25,73.2210312737152,FALSE,2,FALSE,FALSE,3,6,6
"522",72.620002746582,50,25,26,52.0314089488238,FALSE,1,TRUE,TRUE,4,4,7
"523",84.0400009155273,51,25.5,25,38.804338965565,TRUE,3,FALSE,TRUE,6,1,5
"524",75.7699966430664,51,25.5,27,20.154375792481,TRUE,2,FALSE,FALSE,5,5,3
"525",61.9500007629395,51,25.5,24,88.0798653000966,FALSE,1,TRUE,TRUE,6,4,7
"526",57.476188659668,51,25.5,25,79.4546401826665,TRUE,3,TRUE,FALSE,1,5,2
"527",47.7900009155273,51,25.5,24,40.26746051386,FALSE,2,TRUE,TRUE,5,3,5
"528",81.0899963378906,51,25.5,27,59.0376660926268,FALSE,1,TRUE,FALSE,3,5,5
"529",68.25,51,25.5,27,32.7524091117084,FALSE,2,FALSE,TRUE,6,6,6
"530",70,51,25.5,24,22.0912241144106,FALSE,1,FALSE,TRUE,3,2,5
"531",68.629997253418,51,25.5,26,33.0187548184767,TRUE,3,FALSE,TRUE,4,6,6
"532",88.870002746582,51,25.5,25,28.3538318006322,TRUE,3,FALSE,TRUE,4,4,5
"533",60.7099990844727,51,25.5,25,34.9788689054549,TRUE,2,FALSE,TRUE,1,1,5
"534",77.5,51,25.5,26,28.0093756737188,TRUE,2,FALSE,TRUE,1,3,1
"535",64.9199981689453,51,25.5,26,42.2768595162779,TRUE,1,TRUE,TRUE,2,1,6
"536",76.2600021362305,51,25.5,24,24.3084820918739,FALSE,3,FALSE,TRUE,3,4,6
"537",83.3595962524414,51,25.5,26,17.2915700357407,TRUE,2,FALSE,TRUE,4,7,2
"538",62.0456504821777,51,25.5,27,51.9310862291604,FALSE,2,TRUE,FALSE,2,2,3
"539",67.7900009155273,51,25.5,26,87.4134587822482,FALSE,2,TRUE,TRUE,5,2,4
"540",81.1500015258789,51,25.5,23,22.8472356451675,TRUE,1,FALSE,FALSE,4,7,3
"541",70.25,51,25.5,24,40.3099180664867,FALSE,1,TRUE,FALSE,2,1,5
"542",79.5599975585938,51,25.5,26,34.8719080677256,TRUE,2,FALSE,TRUE,3,4,6
"543",80.3099975585938,51,25.5,27,17.1425570501015,FALSE,1,TRUE,TRUE,1,2,4
"544",81.4300003051758,51,25.5,25,26.5088151209056,TRUE,1,TRUE,FALSE,5,2,1
"545",83.879997253418,51,25.5,26,44.2272414220497,TRUE,3,FALSE,FALSE,4,2,6
"546",73.1600036621094,51,25.5,26,54.8371071228758,FALSE,3,TRUE,FALSE,4,5,1
"547",83.5699996948242,51,25.5,25,84.0117882238701,TRUE,2,FALSE,TRUE,5,1,3
"548",84.2099990844727,51,25.5,29,37.9389474634081,FALSE,2,FALSE,FALSE,5,6,1
"549",68.9400024414062,51,25.5,26,45.0702829286456,FALSE,1,TRUE,TRUE,7,2,6
"550",77.6500015258789,51,25.5,22,44.4134261924773,TRUE,2,FALSE,FALSE,5,6,4
"551",79.620002746582,51,25.5,23,41.9653241988271,TRUE,2,FALSE,TRUE,4,3,2
"552",71.0899963378906,51,25.5,24,60.3198219323531,FALSE,2,FALSE,FALSE,3,2,3
"553",76.7099990844727,52,26,25,11.9698400143534,FALSE,1,TRUE,TRUE,4,3,7
"554",79.2399978637695,52,26,28,92.2560026869178,TRUE,2,TRUE,FALSE,3,6,6
"555",73.8399963378906,52,26,26,82.5316394912079,FALSE,1,FALSE,FALSE,6,2,1
"556",73.4700012207031,52,26,25,90.4739136341959,FALSE,3,FALSE,FALSE,2,6,6
"557",80.3499984741211,52,26,33,81.0474040918052,TRUE,3,TRUE,FALSE,5,4,6
"558",64,52,26,40,80.0302789080888,TRUE,2,TRUE,FALSE,4,5,4
"559",77.7464294433594,52,26,27,57.2593827033415,TRUE,2,TRUE,TRUE,3,4,5
"560",82.4599990844727,52,26,27,82.1674786973745,TRUE,1,TRUE,TRUE,2,7,1
"561",71.7555999755859,52,26,26,20.0734951999038,FALSE,1,FALSE,TRUE,2,4,1
"562",69.0800018310547,52,26,27,83.8332081679255,TRUE,3,FALSE,FALSE,4,6,5
"563",64.6486968994141,52,26,24,39.1099671367556,FALSE,1,TRUE,FALSE,6,5,3
"564",72.8600006103516,52,26,28,9.03513978701085,TRUE,2,FALSE,TRUE,7,1,4
"565",56.5,52,26,28,62.8597479779273,TRUE,2,TRUE,TRUE,6,2,2
"566",78.5800018310547,52,26,27,8.46926614176482,FALSE,1,TRUE,TRUE,6,1,2
"567",77.5960006713867,52,26,33,5.26070543564856,TRUE,2,FALSE,TRUE,6,2,2
"568",76.1153869628906,52,26,26,59.7837191075087,FALSE,1,TRUE,TRUE,7,7,4
"569",79.9300003051758,52,26,28,83.5811323020607,TRUE,1,TRUE,FALSE,2,6,4
"570",64.6999969482422,52,26,26,47.3033738322556,FALSE,3,TRUE,FALSE,4,4,3
"571",76.0500030517578,52,26,25,63.3142018923536,FALSE,1,FALSE,TRUE,6,3,4
"572",70.7300033569336,52,26,26,71.3022588053718,FALSE,3,FALSE,FALSE,3,3,5
"573",67.1100006103516,52,26,28,40.2963332133368,TRUE,2,TRUE,FALSE,5,4,5
"574",70,52,26,25,79.5346211176366,TRUE,1,FALSE,FALSE,5,3,2
"575",62.1578941345215,52,26,24,92.0158830238506,TRUE,3,FALSE,TRUE,6,2,6
"576",71.2200012207031,53,26.5,21,4.35963729396462,TRUE,2,TRUE,FALSE,7,7,4
"577",81.5999984741211,53,26.5,26,1.68607381638139,TRUE,3,FALSE,FALSE,4,3,1
"578",63.906364440918,53,26.5,28,95.6899266690016,FALSE,2,TRUE,TRUE,4,2,5
"579",76.5,53,26.5,26,85.5346569558606,TRUE,1,FALSE,TRUE,6,2,6
"580",74.379997253418,53,26.5,28,76.5380692202598,FALSE,2,FALSE,FALSE,3,3,6
"581",63.2999992370605,53,26.5,27,49.9431422445923,FALSE,2,FALSE,FALSE,2,5,3
"582",58.2200012207031,53,26.5,29,35.4725918499753,FALSE,3,FALSE,TRUE,5,4,4
"583",80.1399993896484,53,26.5,27,9.11625518929213,TRUE,1,FALSE,FALSE,2,4,7
"584",59.1500015258789,53,26.5,26,90.0872050784528,TRUE,1,TRUE,FALSE,7,5,5
"585",46.8600006103516,53,26.5,27,44.6017607115209,FALSE,1,TRUE,TRUE,5,3,3
"586",73.0999984741211,53,26.5,25,38.2712453836575,FALSE,3,FALSE,TRUE,6,5,6
"587",86.5400009155273,53,26.5,26,70.5915753729641,FALSE,2,FALSE,FALSE,7,3,3
